source, model                                    , win_rate          , standard_error    , mode     , avg_length, n_wins, n_wins_base, n_draws, n_total, discrete_win_rate , length_controlled_winrate, lc_standard_error
ru    , icr_enesru_llama3_8b_w-reinforce_random  , 20.12             , 1.41              , community,       2042,    162,         643,       0,     805, 20.12             ,   12.92                  , 0.23
ru    , icr_enesru_llama3_8b_w-reinforce_negative, 17.83             , 1.35              , community,       1475,    143,         661,       1,     805, 17.83             ,   15.10                  , 0.28
ru    , icr_enesru_llama3_8b_dpo_250426          , 20.99378881987578 , 1.4336175812315448, community,       1449,    168,         635,       2,     805, 20.99378881987578 ,   18.06890517550376      , 0.249428808007964
ru    , icr_enesru_llama3_8b_ppo_150426          , 18.26086956521739 , 1.3625351331651139, community,       1524,    147,         658,       0,     805, 18.26086956521739 ,   13.994394736858975     , 0.24796889021886578
ru    , icr_enesru_llama3_8b_sft_150426          , 15.403726708074533, 1.2730940658042815, community,       2048,    124,         681,       0,     805, 15.403726708074533,   12.308538157530204     , 0.18014637239537096
ru    , icr_enesru_llama3_8b_npo_checkpoint-1    , 16.832298136645964, 1.3180709007126323, community,       1640,    135,         669,       1,     805, 16.832298136645964,   11.276383696313165     , 0.2162903588625329
ru    , icr_enesru_llama3_8b_npo_checkpoint-2    , 16.335403726708076, 1.30230821092263  , community,       1652,    131,         673,       1,     805, 16.335403726708076,   12.614358475066446     , 0.21946898251365435
ru    , icr_enesru_llama3_8b_npo_checkpoint-3    , 18.571428571428573, 1.370050707153019 , community,       1651,    149,         655,       1,     805, 18.571428571428573,   13.070950664390008     , 0.20618251705229654
ru    , icr_enesru_llama3_8b_npo_checkpoint-4    , 18.944099378881987, 1.3805802400405636, community,       1620,    152,         652,       1,     805, 18.944099378881987,   13.960635479678116     , 0.2403076681219174
ru    , icr_enesru_llama3_8b_npo_checkpoint-5    , 18.509316770186334, 1.369686417664911 , community,       1655,    149,         656,       0,     805, 18.509316770186334,   12.741188167467646     , 0.24809114182138262
ru    , icr_enesru_llama3_8b_npo_checkpoint-10   , 19.565217391304348, 1.397678609123766 , community,       1655,    157,         647,       1,     805, 19.565217391304348,   14.298182148230135     , 0.21692178391740338
ru    , icr_enesru_llama3_8b_npo_checkpoint-20   ,  5.341614906832298, 0.7930266983942537, community,       4095,     43,         762,       0,     805,  5.341614906832298,    2.829623978547144     , 0.06639097895638842
ru    , icr_enesru_llama3_8b_npo_checkpoint-30   ,  0.0              , 0.0               , community,       1478,      0,         805,       0,     805,  0.0              ,    0.00024148427415226456, 1.771411097694389e-05
ru    , icr_enesru_llama3_8b_npo_150426          ,  0.00             , 0.00              , community,        926,      0,         805,       0,     805,  0.00             ,    0.00                  , 0.00
ru    , icr_enesru_llama3_8b_w-reinforce_0.1_1.0 , 30.248447204968944, 1.6187530411131805, community,       1971,    243,         561,       1,     805, 30.248447204968944,   22.165304091703355     , 0.27146880181774946
ru    , icr_enesru_llama3_8b_w-reinforce_10.0_1.0, 19.25465838509317 , 1.3905884653013636, community,       1552,    155,         650,       0,     805, 19.25465838509317 ,   14.090912205530953     , 0.3349474096618892
ru    , icr_enesru_llama3_8b_w-reinforce_150426  , 25.279503105590063, 1.5315063647639968, community,       1683,    203,         601,       1,     805, 25.279503105590063,   22.321760278192624     , 0.266192049202373
