model,language,layer,mean,std,mean_pm_std,n
icr_dpo_ckpt36,de,5,-0.016158400000732726,0.016091893816238836,-0.016158 +- 0.016092,3
icr_dpo_ckpt36,de,6,0.00993849008932047,0.014419963724440342,0.009938 +- 0.014420,3
icr_dpo_ckpt36,de,7,0.05025162996847221,0.014737062182881802,0.050252 +- 0.014737,3
icr_dpo_ckpt36,de,8,0.0948561695803158,0.015453511592841751,0.094856 +- 0.015454,3
icr_dpo_ckpt36,de,9,0.08815824703097276,0.014364723922311685,0.088158 +- 0.014365,3
icr_dpo_ckpt36,de,10,0.07308265467339088,0.01252885774863769,0.073083 +- 0.012529,3
icr_dpo_ckpt36,de,11,0.059521806451990754,0.0131218973848354,0.059522 +- 0.013122,3
icr_dpo_ckpt36,de,12,0.0704949993953296,0.013148740270746553,0.070495 +- 0.013149,3
icr_dpo_ckpt36,de,13,0.11910813687492348,0.014927913838172184,0.119108 +- 0.014928,3
icr_dpo_ckpt36,de,14,0.09023175239490382,0.014555607927258312,0.090232 +- 0.014556,3
icr_dpo_ckpt36,de,15,0.1699199216757917,0.014288122042083653,0.169920 +- 0.014288,3
icr_dpo_ckpt36,de,16,0.14680124478236112,0.01363026654209264,0.146801 +- 0.013630,3
icr_dpo_ckpt36,de,17,0.13203647436026553,0.013299270107092327,0.132036 +- 0.013299,3
icr_dpo_ckpt36,de,18,0.06583065882034085,0.01242733661711138,0.065831 +- 0.012427,3
icr_dpo_ckpt36,de,19,0.05612935706365028,0.012483526749720291,0.056129 +- 0.012484,3
icr_dpo_ckpt36,de,20,0.015425519326391635,0.011969332242034105,0.015426 +- 0.011969,3
icr_dpo_ckpt36,de,21,0.013644841067329494,0.011258087664594246,0.013645 +- 0.011258,3
icr_dpo_ckpt36,de,22,-0.008456982193485896,0.012876025643135223,-0.008457 +- 0.012876,3
icr_dpo_ckpt36,de,23,-0.09276743900975844,0.013564616836568528,-0.092767 +- 0.013565,3
icr_dpo_ckpt36,de,24,-0.18291248910659802,0.010922394016766764,-0.182912 +- 0.010922,3
icr_dpo_ckpt36,de,25,-0.23596595393389788,0.01125287828270538,-0.235966 +- 0.011253,3
icr_dpo_ckpt36,de,26,-0.336712641457574,0.010571880860622601,-0.336713 +- 0.010572,3
icr_dpo_ckpt36,de,27,-0.38433753999804793,0.01027908327244854,-0.384338 +- 0.010279,3
icr_dpo_ckpt36,de,28,-0.42184230621815977,0.014224644079588157,-0.421842 +- 0.014225,3
icr_dpo_ckpt36,de,29,-0.4111408230107279,0.015096647293652914,-0.411141 +- 0.015097,3
icr_dpo_ckpt36,de,30,-0.3990727718871214,0.010983468227568282,-0.399073 +- 0.010983,3
icr_dpo_ckpt36,de,31,-0.27402907950186073,0.0072082204978475,-0.274029 +- 0.007208,3
icr_dpo_ckpt36,es,0,-0.3732052136145724,0.009973410054207668,-0.373205 +- 0.009973,3
icr_dpo_ckpt36,es,1,-0.34145997600781897,0.01794093703093378,-0.341460 +- 0.017941,3
icr_dpo_ckpt36,es,2,-0.2259358457610171,0.02116177034748489,-0.225936 +- 0.021162,3
icr_dpo_ckpt36,es,3,-0.030606116225449356,0.02479678333697706,-0.030606 +- 0.024797,3
icr_dpo_ckpt36,es,4,0.044491330658701284,0.02898582821943339,0.044491 +- 0.028986,3
