model,language,layer,mean,std,mean_pm_std,n
icr_reinforce,es,21,0.20081674558221543,0.0008713743678559089,0.200817 +- 0.000871,3
icr_reinforce,es,22,0.21304104452247677,0.0011430509613721287,0.213041 +- 0.001143,3
icr_reinforce,es,23,0.23676073508972,0.0015984680872836493,0.236761 +- 0.001598,3
icr_reinforce,es,24,0.3143426840671575,0.0014346611263610393,0.314343 +- 0.001435,3
icr_reinforce,es,25,0.33804448374539764,0.001505714203470065,0.338044 +- 0.001506,3
icr_reinforce,es,26,0.4179540951940506,0.0014226149171958902,0.417954 +- 0.001423,3
icr_reinforce,es,27,0.45095089289146406,0.0020207705988429152,0.450951 +- 0.002021,3
icr_reinforce,es,28,0.46358968699260444,0.00235133288637635,0.463590 +- 0.002351,3
icr_reinforce,es,29,0.4672382063049055,0.0021775947685658604,0.467238 +- 0.002178,3
icr_reinforce,es,30,0.47702963885047617,0.002753605477004539,0.477030 +- 0.002754,3
icr_reinforce,es,31,0.42532846129207513,0.00413965369223385,0.425328 +- 0.004140,3
icr_reinforce,fr,0,0.38323111841970164,0.012333773304599905,0.383231 +- 0.012334,3
icr_reinforce,fr,1,0.2030415781387253,0.00826786771125443,0.203042 +- 0.008268,3
icr_reinforce,fr,2,0.1772785413462982,0.007938428997349985,0.177279 +- 0.007938,3
icr_reinforce,fr,3,0.15355367882788293,0.00708236104580877,0.153554 +- 0.007082,3
icr_reinforce,fr,4,0.1444508722346743,0.006159889483426802,0.144451 +- 0.006160,3
icr_reinforce,fr,5,0.1421584401854064,0.005529735701600622,0.142158 +- 0.005530,3
icr_reinforce,fr,6,0.14573244533628474,0.005122053383546468,0.145732 +- 0.005122,3
icr_reinforce,fr,7,0.12619395037467473,0.0038843902105420345,0.126194 +- 0.003884,3
icr_reinforce,fr,8,0.11060835130844293,0.0029695439803394666,0.110608 +- 0.002970,3
icr_reinforce,fr,9,0.1130570755316478,0.002950258104017567,0.113057 +- 0.002950,3
icr_reinforce,fr,10,0.11812604916500126,0.00317906477127199,0.118126 +- 0.003179,3
icr_reinforce,fr,11,0.11860336885035008,0.0034301270330269256,0.118603 +- 0.003430,3
icr_reinforce,fr,12,0.1011844114842669,0.0028407421545224936,0.101184 +- 0.002841,3
icr_reinforce,fr,13,0.10269330282390754,0.0024675530178747303,0.102693 +- 0.002468,3
icr_reinforce,fr,14,0.12183691154234358,0.0030222274226891365,0.121837 +- 0.003022,3
icr_reinforce,fr,15,0.11044614984468086,0.0025805588839748787,0.110446 +- 0.002581,3
icr_reinforce,fr,16,0.13226008222959448,0.0026881926230027733,0.132260 +- 0.002688,3
icr_reinforce,fr,17,0.16321401401561364,0.002688755829942875,0.163214 +- 0.002689,3
icr_reinforce,fr,18,0.1913454950608209,0.002965683241297951,0.191345 +- 0.002966,3
icr_reinforce,fr,19,0.2152274116372032,0.0029105112172210642,0.215227 +- 0.002911,3
icr_reinforce,fr,20,0.23281707525345455,0.0033751930621010776,0.232817 +- 0.003375,3
icr_reinforce,fr,21,0.2480499016290799,0.003809473836635449,0.248050 +- 0.003809,3
icr_reinforce,fr,22,0.25797551706931193,0.003691200270016503,0.257976 +- 0.003691,3
icr_reinforce,fr,23,0.28866500283720914,0.0043398652168575675,0.288665 +- 0.004340,3
icr_reinforce,fr,24,0.35577695799949527,0.0051858504291432675,0.355777 +- 0.005186,3
icr_reinforce,fr,25,0.36927334493989944,0.004926466313346397,0.369273 +- 0.004926,3
icr_reinforce,fr,26,0.4795161637102092,0.005855728282401894,0.479516 +- 0.005856,3
icr_reinforce,fr,27,0.49568438678741816,0.005125405717718509,0.495684 +- 0.005125,3
icr_reinforce,fr,28,0.4981960679516228,0.0049875349257677195,0.498196 +- 0.004988,3
icr_reinforce,fr,29,0.4957220203361372,0.004760974318364758,0.495722 +- 0.004761,3
icr_reinforce,fr,30,0.49018693843191113,0.003123166144409981,0.490187 +- 0.003123,3
icr_reinforce,fr,31,0.44532742219960947,0.004200287765198226,0.445327 +- 0.004200,3
icr_reinforce,ru,0,0.33107475033406075,0.006746292685547457,0.331075 +- 0.006746,3
icr_reinforce,ru,1,0.15282987790791208,0.0015524300541570437,0.152830 +- 0.001552,3
icr_reinforce,ru,2,0.1392662218237076,0.001791825591718096,0.139266 +- 0.001792,3
icr_reinforce,ru,3,0.1263307152859984,0.0017593024005371947,0.126331 +- 0.001759,3
icr_reinforce,ru,4,0.11961120616717694,0.001794931403158872,0.119611 +- 0.001795,3
icr_reinforce,ru,5,0.12773698556085022,0.0022629595553046323,0.127737 +- 0.002263,3
icr_reinforce,ru,6,0.11975638799175216,0.0019779328134895443,0.119756 +- 0.001978,3
icr_reinforce,ru,7,0.11137459889259563,0.002295005291519619,0.111375 +- 0.002295,3
icr_reinforce,ru,8,0.10191709924708284,0.0024251600257442535,0.101917 +- 0.002425,3
icr_reinforce,ru,9,0.10766988483383166,0.002376172609079851,0.107670 +- 0.002376,3
icr_reinforce,ru,10,0.11154988849953978,0.0023065392990794823,0.111550 +- 0.002307,3
icr_reinforce,ru,11,0.10999876582465729,0.002221513410198111,0.109999 +- 0.002222,3
icr_reinforce,ru,12,0.09977909616993096,0.0018897576094518839,0.099779 +- 0.001890,3
icr_reinforce,ru,13,0.09380965905023235,0.0021917247930077445,0.093810 +- 0.002192,3
icr_reinforce,ru,14,0.11796866173159569,0.0024246187797245054,0.117969 +- 0.002425,3
icr_reinforce,ru,15,0.1011261062330889,0.0024021352491106667,0.101126 +- 0.002402,3
icr_reinforce,ru,16,0.12178999125125743,0.0030739432189430993,0.121790 +- 0.003074,3
icr_reinforce,ru,17,0.14086092624894436,0.0029088184050759924,0.140861 +- 0.002909,3
icr_reinforce,ru,18,0.15746676550553404,0.003607252869902127,0.157467 +- 0.003607,3
icr_reinforce,ru,19,0.16280390599810937,0.003718168802535988,0.162804 +- 0.003718,3
icr_reinforce,ru,20,0.17777122277111732,0.004099073050698295,0.177771 +- 0.004099,3
icr_reinforce,ru,21,0.1766385315530866,0.003240108350868324,0.176639 +- 0.003240,3
icr_reinforce,ru,22,0.20602988007666814,0.003849846430612451,0.206030 +- 0.003850,3
icr_reinforce,ru,23,0.21045293339317042,0.003993501942794789,0.210453 +- 0.003994,3
icr_reinforce,ru,24,0.25778249094695127,0.004558287815409611,0.257782 +- 0.004558,3
icr_reinforce,ru,25,0.25578910299725827,0.004541706714204401,0.255789 +- 0.004542,3
icr_reinforce,ru,26,0.29797097953286267,0.005105042940324647,0.297971 +- 0.005105,3
icr_reinforce,ru,27,0.359322403381412,0.005956116560070199,0.359322 +- 0.005956,3
icr_reinforce,ru,28,0.35765760276257264,0.00615141653302874,0.357658 +- 0.006151,3
icr_reinforce,ru,29,0.3514664341520938,0.0063174697302845854,0.351466 +- 0.006317,3
icr_reinforce,ru,30,0.38275656081503695,0.006621517455674623,0.382757 +- 0.006622,3
icr_reinforce,ru,31,0.3553187606937206,0.005304577329300323,0.355319 +- 0.005305,3
