model,language,layer,mean,std,mean_pm_std,n
icr_reinforce,es,24,0.2504448585575644,0.01798185805426168,0.250445 +- 0.017982,3
icr_reinforce,es,25,0.228010986102245,0.016802009936775657,0.228011 +- 0.016802,3
icr_reinforce,es,26,0.1586042455000383,0.014177711779095159,0.158604 +- 0.014178,3
icr_reinforce,es,27,0.12204877556600702,0.011263225363333598,0.122049 +- 0.011263,3
icr_reinforce,es,28,0.09740289006984838,0.009707604884575446,0.097403 +- 0.009708,3
icr_reinforce,es,29,0.09328559483279428,0.010438698271617624,0.093286 +- 0.010439,3
icr_reinforce,es,30,0.09080411118547671,0.010430270400085474,0.090804 +- 0.010430,3
icr_reinforce,es,31,0.18612567281998413,0.010153870543819875,0.186126 +- 0.010154,3
icr_reinforce,fr,0,-0.027048736830346466,0.0094165889307745,-0.027049 +- 0.009417,3
icr_reinforce,fr,1,-0.21756477061706567,0.015425965520359004,-0.217565 +- 0.015426,3
icr_reinforce,fr,2,-0.1256257633223263,0.015083137039043534,-0.125626 +- 0.015083,3
icr_reinforce,fr,3,0.04584047659675386,0.01730780678107747,0.045840 +- 0.017308,3
icr_reinforce,fr,4,0.12445346636708234,0.018625723663512218,0.124453 +- 0.018626,3
icr_reinforce,fr,5,0.15994215881876012,0.021243947274572853,0.159942 +- 0.021244,3
icr_reinforce,fr,6,0.18077710367364344,0.020073099480264478,0.180777 +- 0.020073,3
icr_reinforce,fr,7,0.2042766563793472,0.01962898801536392,0.204277 +- 0.019629,3
icr_reinforce,fr,8,0.22697647218083752,0.019953844465894224,0.226976 +- 0.019954,3
icr_reinforce,fr,9,0.2250605357728125,0.019356765848540885,0.225061 +- 0.019357,3
icr_reinforce,fr,10,0.2197316134509027,0.017874205259683505,0.219732 +- 0.017874,3
icr_reinforce,fr,11,0.20068595906818051,0.017854012912888812,0.200686 +- 0.017854,3
icr_reinforce,fr,12,0.19786200932747944,0.017116512311579617,0.197862 +- 0.017117,3
icr_reinforce,fr,13,0.24489727902288866,0.02035132067128617,0.244897 +- 0.020351,3
icr_reinforce,fr,14,0.2527700681077358,0.019933717892374872,0.252770 +- 0.019934,3
icr_reinforce,fr,15,0.31359157700808743,0.021799814129658254,0.313592 +- 0.021800,3
icr_reinforce,fr,16,0.30985725978100886,0.021305674680168505,0.309857 +- 0.021306,3
icr_reinforce,fr,17,0.3175553093096206,0.02122315087883755,0.317555 +- 0.021223,3
icr_reinforce,fr,18,0.3094205635119233,0.020563021205828976,0.309421 +- 0.020563,3
icr_reinforce,fr,19,0.29658510616295247,0.019455184225114053,0.296585 +- 0.019455,3
icr_reinforce,fr,20,0.28528878258877616,0.019009880049785495,0.285289 +- 0.019010,3
icr_reinforce,fr,21,0.28744132603168343,0.019102471356453085,0.287441 +- 0.019102,3
icr_reinforce,fr,22,0.28782598273498544,0.020399111642987192,0.287826 +- 0.020399,3
icr_reinforce,fr,23,0.2708998047372423,0.020377156788639796,0.270900 +- 0.020377,3
icr_reinforce,fr,24,0.22763089584932852,0.02099248509855564,0.227631 +- 0.020992,3
icr_reinforce,fr,25,0.21327027081394204,0.02177222929926149,0.213270 +- 0.021772,3
icr_reinforce,fr,26,0.13638201354485033,0.024943294282766548,0.136382 +- 0.024943,3
icr_reinforce,fr,27,0.11623581729397268,0.022672326427894646,0.116236 +- 0.022672,3
icr_reinforce,fr,28,0.10096907787698609,0.025315455734331128,0.100969 +- 0.025315,3
icr_reinforce,fr,29,0.10379317761378218,0.019343964584588286,0.103793 +- 0.019344,3
icr_reinforce,fr,30,0.11142340601213194,0.016537518103757427,0.111423 +- 0.016538,3
icr_reinforce,fr,31,0.1792054222413353,0.010165415051805855,0.179205 +- 0.010165,3
icr_reinforce,ru,0,-0.04881785243905876,0.011294929590981736,-0.048818 +- 0.011295,3
icr_reinforce,ru,1,-0.22305391942593147,0.017992671647990167,-0.223054 +- 0.017993,3
icr_reinforce,ru,2,-0.14128607010599617,0.01850992615795351,-0.141286 +- 0.018510,3
icr_reinforce,ru,3,0.04012817381348597,0.0226152745604055,0.040128 +- 0.022615,3
icr_reinforce,ru,4,0.11901762709221146,0.026398404937420485,0.119018 +- 0.026398,3
icr_reinforce,ru,5,0.14827191014025634,0.02809009789465383,0.148272 +- 0.028090,3
icr_reinforce,ru,6,0.17201259690003265,0.02461067653128682,0.172013 +- 0.024611,3
icr_reinforce,ru,7,0.18901018489279542,0.02115465774244098,0.189010 +- 0.021155,3
icr_reinforce,ru,8,0.2068889321122154,0.02124583630584982,0.206889 +- 0.021246,3
icr_reinforce,ru,9,0.1979743900080478,0.020283953881043516,0.197974 +- 0.020284,3
icr_reinforce,ru,10,0.19269244036819314,0.018439888353107257,0.192692 +- 0.018440,3
icr_reinforce,ru,11,0.17184336626881888,0.01795808489656459,0.171843 +- 0.017958,3
icr_reinforce,ru,12,0.16615762060609326,0.014942469189152584,0.166158 +- 0.014942,3
icr_reinforce,ru,13,0.2134398125243495,0.0157744124899764,0.213440 +- 0.015774,3
icr_reinforce,ru,14,0.2181527046766881,0.015447237509586695,0.218153 +- 0.015447,3
icr_reinforce,ru,15,0.27924444640484225,0.01718922844090755,0.279244 +- 0.017189,3
icr_reinforce,ru,16,0.27528628351972,0.01728103533428018,0.275286 +- 0.017281,3
icr_reinforce,ru,17,0.2887810879503302,0.018093875796091032,0.288781 +- 0.018094,3
icr_reinforce,ru,18,0.28508341029323053,0.018169875779124864,0.285083 +- 0.018170,3
icr_reinforce,ru,19,0.28020700559632605,0.017711913802902098,0.280207 +- 0.017712,3
icr_reinforce,ru,20,0.26960342526694697,0.016766546206814326,0.269603 +- 0.016767,3
icr_reinforce,ru,21,0.28136207531978563,0.01780196221816865,0.281362 +- 0.017802,3
icr_reinforce,ru,22,0.27060593271627875,0.019028097923644113,0.270606 +- 0.019028,3
icr_reinforce,ru,23,0.2661152564135418,0.019087434224884296,0.266115 +- 0.019087,3
icr_reinforce,ru,24,0.2328649589069883,0.017345425617174403,0.232865 +- 0.017345,3
icr_reinforce,ru,25,0.22808577529433186,0.016886657933783716,0.228086 +- 0.016887,3
icr_reinforce,ru,26,0.18854839608528104,0.01469234057996879,0.188548 +- 0.014692,3
icr_reinforce,ru,27,0.13556312375979968,0.009479532117980308,0.135563 +- 0.009480,3
icr_reinforce,ru,28,0.12468218479095766,0.009005988522832626,0.124682 +- 0.009006,3
icr_reinforce,ru,29,0.12887632313136066,0.009884084915298718,0.128876 +- 0.009884,3
icr_reinforce,ru,30,0.10893391075647701,0.008444782065162937,0.108934 +- 0.008445,3
icr_reinforce,ru,31,0.18686329380126657,0.0150633266255111,0.186863 +- 0.015063,3
